"orf","gene.x","Anno1","Growth1","gene.y","Anno2","Growth2","name.check","essenflag","geneNO","essenflagNumeric"
"YGL135W","RPL1B","verified1","growth1","RPL1B","verified2","growth2","TRUE","nonessential",2674,0
"YGL136C","YGL136C","verified1","growth1","YGL136C","verified2","growth2","TRUE","nonessential",2675,0
"YGL137W","sec27","verified1","nogrowth1","sec27","verified2","nogrowth2","TRUE","essential",403,1
"YGL138C","YGL138C","verified1","growth1","YGL138C","verified2","growth2","TRUE","nonessential",2676,0
"YGL139W","YGL139W","verified1","growth1","YGL139W","verified2","growth2","TRUE","nonessential",2677,0
"YGL140C","YGL140C","verified1","growth1","YGL140C","verified2","growth2","TRUE","nonessential",2678,0
"YGL142C","GPI10","verified1","nogrowth1","GPI10","verified2","nogrowth2","TRUE","essential",404,1
"YGL143C","MRF1","verified1","growth1","MRF1","verified2","growth2","TRUE","nonessential",2679,0
"YGL144C","YGL144C","verified1","growth1","YGL144C","verified2","growth2","TRUE","nonessential",2680,0
"YGL146C","YGL146C","verified1","growth1","YGL146C","verified2","growth2","TRUE","nonessential",2681,0
"YGL147C","RPL9A","verified1","growth1","RPL9A","verified2","growth2","TRUE","nonessential",2682,0
"YGL148W","aro2","verified1","growth1","aro2","verified2","growth2","TRUE","nonessential",2683,0
"YGL149W","YGL149W","verified1","growth1","YGL149W","verified2","growth2","TRUE","nonessential",2684,0
"YGL150C","INO80","verified1","nogrowth1","INO80","verified2","growth2","TRUE","abnormal",2685,0
"YGL151W","NUT1","verified1","growth1","NUT1","verified2","growth2","TRUE","nonessential",2686,0
"YGL152C","YGL152C","verified1","growth1","YGL152C","verified2","growth2","TRUE","nonessential",2687,0
"YGL153W","PEX14","verified1","growth1","PEX14","verified2","growth2","TRUE","nonessential",2688,0
"YGL154C","lys5","verified1","growth1","lys5","verified2","growth2","TRUE","nonessential",2689,0
"YGL155W","cdc43","verified1","nogrowth1","cdc43","verified2","nogrowth2","TRUE","essential",405,1
"YGL156W","ams1","verified1","growth1","ams1","verified2","growth2","TRUE","nonessential",2690,0
"YGL157W","YGL157W","verified1","growth1","YGL157W","verified2","growth2","TRUE","nonessential",2691,0
"YGL158W","RCK1","verified1","growth1","RCK1","verified2","growth2","TRUE","nonessential",2692,0
"YGL159W","YGL159W","verified1","growth1","YGL159W","verified2","growth2","TRUE","nonessential",2693,0
"YGL160W","YGL160W","verified1","growth1","YGL160W","verified2","growth2","TRUE","nonessential",2694,0
"YGL161C","YGL161C","verified1","growth1","YGL161C","verified2","growth2","TRUE","nonessential",2695,0
"YGL162W","SUT1","verified1","growth1","SUT1","verified2","growth2","TRUE","nonessential",2696,0
"YGL163C","rad54","verified1","growth1","rad54","verified2","growth2","TRUE","nonessential",2697,0
"YGL164C","YGL164C","verified1","growth1","YGL164C","verified2","growth2","TRUE","nonessential",2698,0
"YGL165C","YGL165C","questionable1","growth1","YGL165C","verified2","growth2","TRUE","nonessential",2699,0
"YGL166W","cup2","verified1","growth1","cup2","verified2","growth2","TRUE","nonessential",2700,0
"YGL167C","pmr1","verified1","nogrowth1","pmr1","verified2","growth2","TRUE","abnormal",2701,0
"YGL168W","YGL168W","verified1","growth1","YGL168W","verified2","growth2","TRUE","nonessential",2702,0
"YGL169W","SUA5","verified1","nogrowth1","SUA5","verified2","nogrowth2","TRUE","essential",406,1
"YGL170C","YGL170C","verified1","growth1","YGL170C","verified2","growth2","TRUE","nonessential",2703,0
"YGL171W","ROK1","verified1","nogrowth1","ROK1","verified2","nogrowth2","TRUE","essential",407,1
"YGL172W","NUP49","verified1","nogrowth1","NUP49","verified2","nogrowth2","TRUE","essential",408,1
"YGL173C","KEM1","verified1","nogrowth1","KEM1","verified2","nogrowth2","TRUE","essential",409,1
"YGL174W","BUD13","verified1","nogrowth1","BUD13","verified2","nogrowth2","TRUE","essential",410,1
"YGL175C","SAE2","verified1","growth1","SAE2","verified2","growth2","TRUE","nonessential",2704,0
"YGL176C","YGL176C","verified1","growth1","YGL176C","verified2","growth2","TRUE","nonessential",2705,0
"YGL177W","YGL177W","verified1","growth1","YGL177W","verified2","growth2","TRUE","nonessential",2706,0
"YGL179C","TOS3","verified1","growth1","TOS3","verified2","growth2","TRUE","nonessential",2707,0
"YGL180W","APG1","verified1","growth1","APG1","verified2","growth2","TRUE","nonessential",2708,0
"YGL181W","GTS1","verified1","growth1","GTS1","verified2","growth2","TRUE","nonessential",2709,0
"YGL194C","HOS2","verified1","growth1","HOS2","verified2","growth2","TRUE","nonessential",2710,0
"YGL196W","YGL196W","verified1","growth1","YGL196W","verified2","growth2","TRUE","nonessential",2711,0
"YGL197W","MDS3","verified1","growth1","MDS3","verified2","growth2","TRUE","nonessential",2712,0
"YGL198W","YGL198W","verified1","growth1","YGL198W","verified2","growth2","TRUE","nonessential",2713,0
"YGL199C","YGL199C","verified1","growth1","YGL199C","verified2","growth2","TRUE","nonessential",2714,0
"YGL201C","MCM6","verified1","nogrowth1","MCM6","verified2","nogrowth2","TRUE","essential",411,1
"YGL203C","kex1","verified1","growth1","kex1","verified2","growth2","TRUE","nonessential",2715,0
"YGL207W","spt16","verified1","nogrowth1","spt16","verified2","nogrowth2","TRUE","essential",412,1
"YGL208W","SIP2","verified1","growth1","SIP2","verified2","growth2","TRUE","nonessential",2716,0
"YGL209W","MIG2","verified1","growth1","MIG2","verified2","growth2","TRUE","nonessential",2717,0
"YGL211W","YGL211W","verified1","growth1","YGL211W","verified2","growth2","TRUE","nonessential",2718,0
"YGL212W","VAM7","verified1","growth1","VAM7","verified2","growth2","TRUE","nonessential",2719,0
"YGL213C","ski8","verified1","growth1","ski8","verified2","growth2","TRUE","nonessential",2720,0
"YGL214W","YGL214W","verified1","growth1","YGL214W","verified2","growth2","TRUE","nonessential",2721,0
"YGL215W","CLG1","verified1","growth1","CLG1","verified2","growth2","TRUE","nonessential",2722,0
"YGL216W","KIP3","verified1","growth1","KIP3","verified2","growth2","TRUE","nonessential",2723,0
"YGL217C","YGL217C","verified1","growth1","YGL217C","verified2","growth2","TRUE","nonessential",2724,0
"YGL218W","YGL218W","verified1","growth1","YGL218W","verified2","growth2","TRUE","nonessential",2725,0
"YGL219C","YGL219C","verified1","growth1","YGL219C","verified2","growth2","TRUE","nonessential",2726,0
"YGL221C","NIF3","verified1","growth1","NIF3","verified2","growth2","TRUE","nonessential",2727,0
"YGL222C","EDC1","verified1","growth1","EDC1","verified2","growth2","TRUE","nonessential",2728,0
"YGL223C","YGL223C","verified1","growth1","YGL223C","verified2","growth2","TRUE","nonessential",2729,0
"YGL225W","GOG5","verified1","nogrowth1","GOG5","verified2","nogrowth2","TRUE","essential",413,1
"YGL226C-A","OST5","verified1","growth1","OST5","questionable2","growth2","TRUE","nonessential",2730,0
"YGL226W","YGL226W","verified1","growth1","YGL226W","verified2","growth2","TRUE","nonessential",2731,0
"YGL227W","VID30","verified1","growth1","VID30","verified2","growth2","TRUE","nonessential",2732,0
"YGL228W","SHE10","verified1","growth1","SHE10","verified2","growth2","TRUE","nonessential",2733,0
"YGL229C","SAP4","verified1","growth1","SAP4","verified2","growth2","TRUE","nonessential",2734,0
"YGL230C","YGL230C","verified1","growth1","YGL230C","verified2","growth2","TRUE","nonessential",2735,0
"YGL231C","YGL231C","verified1","growth1","YGL231C","verified2","growth2","TRUE","nonessential",2736,0
"YGL232W","YGL232W","verified1","growth1","YGL232W","verified2","growth2","TRUE","nonessential",2737,0
"YGL233W","SEC15","verified1","nogrowth1","SEC15","verified2","nogrowth2","TRUE","essential",414,1
"YGL235W","YGL235W","verified1","growth1","YGL235W","verified2","growth2","TRUE","nonessential",2738,0
"YGL236C","MTO1","verified1","growth1","MTO1","verified2","growth2","TRUE","nonessential",2739,0
"YGL238W","CSE1","verified1","nogrowth1","CSE1","verified2","nogrowth2","TRUE","essential",415,1
"YGL239C","YGL239C","verified1","nogrowth1","YGL239C","verified2","nogrowth2","TRUE","essential",416,1
"YGL240W","DOC1","verified1","growth1","DOC1","verified2","growth2","TRUE","nonessential",2740,0
"YGL241W","KAP114","verified1","growth1","KAP114","verified2","growth2","TRUE","nonessential",2741,0
"YGL242C","YGL242C","verified1","growth1","YGL242C","verified2","growth2","TRUE","nonessential",2742,0
"YGL243W","TAD1","verified1","growth1","TAD1","verified2","growth2","TRUE","nonessential",2743,0
"YGL244W","RTF1","verified1","growth1","RTF1","verified2","growth2","TRUE","nonessential",2744,0
"YGL245W","YGL245W","verified1","nogrowth1","YGL245W","verified2","nogrowth2","TRUE","essential",417,1
"YGL246C","RAI1","verified1","growth1","RAI1","verified2","growth2","TRUE","nonessential",2745,0
"YGL247W","YGL247W","verified1","nogrowth1","YGL247W","verified2","nogrowth2","TRUE","essential",418,1
"YGL248W","PDE1","verified1","growth1","PDE1","verified2","growth2","TRUE","nonessential",2746,0
"YGL249W","ZIP2","verified1","growth1","ZIP2","verified2","growth2","TRUE","nonessential",2747,0
"YGL250W","YGL250W","verified1","growth1","YGL250W","verified2","growth2","TRUE","nonessential",2748,0
"YGL251C","HFM1","verified1","growth1","HFM1","verified2","growth2","TRUE","nonessential",2749,0
"YGL252C","RTG2","verified1","growth1","RTG2","verified2","growth2","TRUE","nonessential",2750,0
"YGL253W","hxk2","verified1","growth1","hxk2","verified2","growth2","TRUE","nonessential",2751,0
"YGL254W","FZF1","verified1","growth1","FZF1","verified2","growth2","TRUE","nonessential",2752,0
"YGL255W","ZRT1","verified1","growth1","ZRT1","verified2","growth2","TRUE","nonessential",2753,0
"YGL256W","adh4","verified1","growth1","adh4","verified2","growth2","TRUE","nonessential",2754,0
"YGL257C","MNT2","verified1","growth1","MNT2","verified2","growth2","TRUE","nonessential",2755,0
"YGL258W","YGL258W","verified1","growth1","YGL258W","verified2","growth2","TRUE","nonessential",2756,0
"YGL259W","YPS5","verified1","growth1","YPS5","verified2","growth2","TRUE","nonessential",2757,0
"YGL260W","YGL260W","verified1","growth1","YGL260W","verified2","growth2","TRUE","nonessential",2758,0
"YGL261C","YGL261C","verified1","growth1","YGL261C","verified2","growth2","TRUE","nonessential",2759,0
"YGL262W","YGL262W","verified1","growth1","YGL262W","verified2","growth2","TRUE","nonessential",2760,0
"YGL263W","COS12","verified1","growth1","COS12","verified2","growth2","TRUE","nonessential",2761,0
"YGR001C","YGR001C","verified1","growth1","YGR001C","verified2","growth2","TRUE","nonessential",2762,0
"YGR002C","YGR002C","verified1","nogrowth1","YGR002C","verified2","nogrowth2","TRUE","essential",419,1
"YGR003W","YGR003W","verified1","growth1","YGR003W","verified2","growth2","TRUE","nonessential",2763,0
"YGR004W","YGR004W","verified1","growth1","YGR004W","verified2","growth2","TRUE","nonessential",2764,0
"YGR005C","TFG2","verified1","nogrowth1","TFG2","verified2","nogrowth2","TRUE","essential",420,1
"YGR006W","PRP18","verified1","growth1","PRP18","verified2","growth2","TRUE","nonessential",2765,0
"YGR007W","MUQ1","verified1","growth1","MUQ1","verified2","growth2","TRUE","nonessential",2766,0
"YGR008C","STF2","verified1","growth1","STF2","verified2","growth2","TRUE","nonessential",2767,0
"YGR009C","SEC9","verified1","nogrowth1","SEC9","verified2","nogrowth2","TRUE","essential",421,1
"YGR010W","YGR010W","verified1","growth1","YGR010W","verified2","growth2","TRUE","nonessential",2768,0
"YGR011W","YGR011W","verified1","growth1","YGR011W","verified2","growth2","TRUE","nonessential",2769,0
"YGR012W","YGR012W","verified1","growth1","YGR012W","verified2","growth2","TRUE","nonessential",2770,0
"YGR013W","SNU71","verified1","nogrowth1","SNU71","verified2","nogrowth2","TRUE","essential",422,1
"YGR014W","msb2","verified1","growth1","msb2","verified2","growth2","TRUE","nonessential",2771,0
"YGR015C","YGR015C","verified1","growth1","YGR015C","verified2","growth2","TRUE","nonessential",2772,0
"YGR016W","YGR016W","verified1","nogrowth1","YGR016W","verified2","nogrowth2","TRUE","essential",423,1
"YGR017W","YGR017W","verified1","growth1","YGR017W","verified2","growth2","TRUE","nonessential",2773,0
"YGR018C","YGR018C","verified1","growth1","YGR018C","verified2","growth2","TRUE","nonessential",2774,0
"YGR019W","uga1","verified1","growth1","uga1","verified2","growth2","TRUE","nonessential",2775,0
"YGR020C","vma7","verified1","growth1","vma7","verified2","growth2","TRUE","nonessential",2776,0
"YGR021W","YGR021W","verified1","growth1","YGR021W","verified2","growth2","TRUE","nonessential",2777,0
"YGR022C","YGR022C","verified1","growth1","YGR022C","verified2","growth2","TRUE","nonessential",2778,0
"YGR023W","MTL1","verified1","growth1","MTL1","verified2","growth2","TRUE","nonessential",2779,0
"YGR024C","YGR024C","verified1","nogrowth1","YGR024C","verified2","nogrowth2","TRUE","essential",424,1
"YGR025W","YGR025W","verified1","growth1","YGR025W","verified2","growth2","TRUE","nonessential",2780,0
"YGR026W","YGR026W","verified1","growth1","YGR026W","verified2","growth2","TRUE","nonessential",2781,0
"YGR027C","RPS25A","verified1","growth1","RPS25A","verified2","growth2","TRUE","nonessential",2782,0
"YGR028W","MSP1","verified1","growth1","MSP1","verified2","growth2","TRUE","nonessential",2783,0
"YGR029W","ERV1","verified1","nogrowth1","ERV1","verified2","nogrowth2","TRUE","essential",425,1
"YGR030C","POP6","verified1","nogrowth1","POP6","verified2","nogrowth2","TRUE","essential",426,1
"YGR031W","YGR031W","verified1","growth1","YGR031W","verified2","growth2","TRUE","nonessential",2784,0
"YGR032W","GSC2","verified1","growth1","GSC2","verified2","growth2","TRUE","nonessential",2785,0
"YGR033C","YGR033C","verified1","growth1","YGR033C","verified2","growth2","TRUE","nonessential",2786,0
"YGR034W","RPL26B","verified1","growth1","RPL26B","verified2","growth2","TRUE","nonessential",2787,0
"YGR035C","YGR035C","verified1","growth1","YGR035C","verified2","growth2","TRUE","nonessential",2788,0
"YGR036C","CAX4","verified1","nogrowth1","CAX4","verified2","nogrowth2","TRUE","essential",427,1
"YGR038W","ORM1","verified1","growth1","ORM1","verified2","growth2","TRUE","nonessential",2789,0
"YGR039W","YGR039W","verified1","growth1","YGR039W","verified2","growth2","TRUE","nonessential",2790,0
"YGR040W","kss1","verified1","growth1","kss1","verified2","growth2","TRUE","nonessential",2791,0
"YGR041W","BUD9","verified1","growth1","BUD9","verified2","growth2","TRUE","nonessential",2792,0
"YGR042W","YGR042W","verified1","growth1","YGR042W","verified2","growth2","TRUE","nonessential",2793,0
"YGR043C","YGR043C","verified1","growth1","YGR043C","verified2","growth2","TRUE","nonessential",2794,0
"YGR044C","rme1","verified1","growth1","rme1","verified2","growth2","TRUE","nonessential",2795,0
"YGR045C","YGR045C","verified1","growth1","YGR045C","verified2","growth2","TRUE","nonessential",2796,0
"YGR046W","YGR046W","verified1","nogrowth1","YGR046W","verified2","nogrowth2","TRUE","essential",428,1
"YGR047C","TFC4","verified1","nogrowth1","TFC4","verified2","nogrowth2","TRUE","essential",429,1
"YGR048W","UFD1","verified1","nogrowth1","UFD1","verified2","nogrowth2","TRUE","essential",430,1
"YGR049W","SCM4","verified1","growth1","SCM4","verified2","growth2","TRUE","nonessential",2797,0
"YGR050C","YGR050C","verified1","growth1","YGR050C","verified2","growth2","TRUE","nonessential",2798,0
"YGR051C","YGR051C","verified1","growth1","YGR051C","verified2","growth2","TRUE","nonessential",2799,0
"YGR052W","YGR052W","verified1","growth1","YGR052W","verified2","growth2","TRUE","nonessential",2800,0
"YGR053C","YGR053C","verified1","growth1","YGR053C","verified2","growth2","TRUE","nonessential",2801,0
"YGR054W","YGR054W","verified1","growth1","YGR054W","verified2","growth2","TRUE","nonessential",2802,0
"YGR055W","MUP1","verified1","growth1","MUP1","verified2","growth2","TRUE","nonessential",2803,0
"YGR056W","RSC1","verified1","growth1","RSC1","verified2","growth2","TRUE","nonessential",2804,0
"YGR057C","LST7","verified1","growth1","LST7","verified2","growth2","TRUE","nonessential",2805,0
"YGR058W","YGR058W","verified1","growth1","YGR058W","verified2","growth2","TRUE","nonessential",2806,0
"YGR059W","SPR3","verified1","growth1","SPR3","verified2","growth2","TRUE","nonessential",2807,0
"YGR060W","ERG25","verified1","nogrowth1","ERG25","verified2","nogrowth2","TRUE","essential",431,1
"YGR061C","ade6","verified1","growth1","ade6","verified2","growth2","TRUE","nonessential",2808,0
"YGR063C","spt4","verified1","growth1","spt4","verified2","growth2","TRUE","nonessential",2809,0
"YGR064W","YGR064W","verified1","growth1","YGR064W","verified2","growth2","TRUE","nonessential",2810,0
"YGR065C","VHT1","verified1","nogrowth1","VHT1","verified2","nogrowth2","TRUE","essential",432,1
"YGR066C","YGR066C","verified1","growth1","YGR066C","verified2","growth2","TRUE","nonessential",2811,0
"YGR067C","YGR067C","verified1","growth1","YGR067C","verified2","growth2","TRUE","nonessential",2812,0
