YEL003W,GIM4,YJR117W,STE24,-0.5359,0.0639,1.67E-18
YEL003W,GIM4,YJR129C,YJR129C,-0.2455,0.0235,2.36E-15
YEL003W,GIM4,YKL184W,SPE1,-0.2108,0.0678,1.01E-03
YEL003W,GIM4,YKL177W,YKL177W,-0.1409,0.0418,2.70E-03
YEL003W,GIM4,YKL109W,HAP4,-0.1431,0.0519,7.76E-03
YEL003W,GIM4,YKL101W,HSL1,0.1963,0.0392,5.01E-05
YEL003W,GIM4,YKL081W,TEF4,-0.1779,0.0357,4.82E-05
YEL003W,GIM4,YKL056C,TMA19,-0.1924,0.0274,3.64E-08
YEL003W,GIM4,YKL053C-A,MDM35,0.1742,0.0315,1.89E-05
YEL003W,GIM4,YKL048C,ELM1,-0.3177,0.0421,9.76E-10
YEL003W,GIM4,YKL025C,PAN3,-0.374,0.0605,3.86E-10
YEL003W,GIM4,YKR028W,SAP190,-0.1488,0.0222,5.33E-07
YEL003W,GIM4,YKR029C,SET3,-0.132,0.018,6.12E-08
YEL003W,GIM4,YKR046C,PET10,0.1694,0.0762,2.18E-02
YEL003W,GIM4,YKR052C,MRS4,-0.1271,0.0201,2.60E-06
YEL003W,GIM4,YLL006W,MMM1,-0.1589,0.0266,6.28E-06
YEL003W,GIM4,YLR085C,ARP6,-0.3509,0.1791,2.99E-04
YEL003W,GIM4,YLR089C,ALT1,-0.2222,0.017,4.37E-21
YEL003W,GIM4,YLR119W,SRN2,-0.2037,0.1634,4.75E-02
YEL003W,GIM4,YLR150W,STM1,-0.1601,0.0533,5.73E-03
YEL003W,GIM4,YLR182W,SWI6,0.3725,0.0007,0.00E+00
YEL003W,GIM4,YLR190W,MMR1,-0.1237,0.0495,1.88E-02
YEL003W,GIM4,YLR193C,UPS1,-0.1207,0.0229,7.15E-05
YEL003W,GIM4,YLR210W,CLB4,-0.1621,0.041,1.08E-03
YEL003W,GIM4,YLR287C-A,RPS30A,0.164,0.0455,2.59E-03
YEL003W,GIM4,YLR292C,SEC72,-0.1232,0.0339,3.52E-03
YEL003W,GIM4,YLR303W,MET17,-0.1959,0.0301,6.67E-07
YEL003W,GIM4,YLR315W,NKP2,0.26,0.0534,1.60E-04
YEL003W,GIM4,YLR330W,CHS5,-0.1393,0.0249,2.36E-05
YEL003W,GIM4,YLR337C,VRP1,-0.2127,0.0195,3.98E-16
YEL003W,GIM4,YLR384C,IKI3,-0.1299,0.0553,2.25E-02
YEL003W,GIM4,YLR412W,BER1,0.2224,0.0189,1.93E-17
YEL003W,GIM4,YLR413W,YLR413W,-0.1371,0.0375,2.97E-03
YEL003W,GIM4,YLR414C,YLR414C,0.1846,0.0221,1.15E-09
YEL003W,GIM4,YLR418C,CDC73,0.1656,0.0546,8.94E-03
YEL003W,GIM4,YML128C,MSC1,-0.4267,0.0664,1.96E-09
YEL003W,GIM4,YML124C,TUB3,-0.455,0.0593,3.11E-11
YEL003W,GIM4,YML095C,RAD10,-0.1238,0.0314,2.09E-03
YEL003W,GIM4,YML041C,VPS71,-0.2768,0.0897,7.83E-04
YEL003W,GIM4,YML034W,SRC1,0.1851,0.0386,2.15E-04
YEL003W,GIM4,YML012C-A,YML012C-A,-0.1926,0.07,2.97E-03
YEL003W,GIM4,YMR022W,UBC7,-0.3284,0.0815,9.61E-05
YEL003W,GIM4,YMR048W,CSM3,0.2029,0.0361,1.99E-05
YEL003W,GIM4,YMR055C,BUB2,-0.204,0.0125,4.16E-31
YEL003W,GIM4,YMR060C,SAM37,0.1653,0.0783,3.62E-02
YEL003W,GIM4,YMR074C,YMR074C,-0.3383,0.0509,1.09E-09
YEL003W,GIM4,YMR078C,CTF18,-0.1652,0.073,2.36E-02
YEL003W,GIM4,YMR080C,NAM7,0.1947,0.0976,3.68E-02
YEL003W,GIM4,YMR100W,MUB1,0.1841,0.0032,0.00E+00
YEL003W,GIM4,YMR127C,SAS2,-0.1669,0.0701,2.00E-02
YEL003W,GIM4,YMR138W,CIN4,-0.3878,0.0744,6.15E-07
YEL003W,GIM4,YMR159C,ATG16,-0.1307,0.0653,4.44E-02
YEL003W,GIM4,YMR230W,RPS10B,0.1673,0.0306,3.82E-05
YEL003W,GIM4,YMR264W,CUE1,-0.1815,0.0309,2.62E-06
YEL003W,GIM4,YMR294W,JNM1,-0.2781,0.0043,0.00E+00
YEL003W,GIM4,YMR312W,ELP6,-0.2708,0.0351,2.75E-10
YEL003W,GIM4,YMR316C-B,YMR316C-B,-0.2087,0.1133,6.45E-03
YEL003W,GIM4,YNL159C,ASI2,-0.1333,0.0309,4.47E-04
YEL003W,GIM4,YNL136W,EAF7,-0.2013,0.0278,1.13E-08
YEL003W,GIM4,YNL135C,FPR1,0.2205,0.0084,1.08E-77
YEL003W,GIM4,YNL107W,YAF9,-0.1338,0.0115,5.87E-17
YEL003W,GIM4,YNL087W,TCB2,-0.5894,0.1414,2.76E-18
YEL003W,GIM4,YNR019W,ARE2,-0.1844,0.0226,9.76E-10
YEL003W,GIM4,YNR020C,ATP23,-0.1292,0.0297,5.45E-04
YEL003W,GIM4,YNR039C,ZRG17,-0.136,0.0884,2.11E-02
YEL003W,GIM4,YOL054W,PSH1,-0.2844,0.0524,3.37E-08
YEL003W,GIM4,YOL013C,HRD1,-0.1483,0.0131,2.31E-16
YEL003W,GIM4,YOL009C,MDM12,-0.3175,0.0861,1.80E-06
YEL003W,GIM4,YOR023C,AHC1,-0.2504,0.0451,6.20E-08
YEL003W,GIM4,YOR026W,BUB3,-0.1878,0.055,9.68E-04
YEL003W,GIM4,YOR084W,LPX1,-0.1674,0.0458,6.58E-04
YEL003W,GIM4,YOR124C,UBP2,-0.1526,0.0627,4.75E-03
YEL003W,GIM4,YOR132W,VPS17,-0.133,0.011,3.98E-18
YEL003W,GIM4,YOR175C,ALE1,-0.153,0.1127,1.42E-02
YEL003W,GIM4,YOR251C,TUM1,-0.1849,0.1501,1.91E-02
YEL003W,GIM4,YOR264W,DSE3,-0.4469,0.0297,1.34E-34
YEL003W,GIM4,YOR265W,RBL2,-0.3204,0.0235,3.82E-26
YEL003W,GIM4,YOR266W,PNT1,-0.4228,0.0251,7.90E-40
YEL003W,GIM4,YOR269W,PAC1,-0.2447,0.1159,3.45E-02
YEL003W,GIM4,YOR275C,RIM20,-0.3856,0.0284,4.94E-27
YEL003W,GIM4,YOR344C,TYE7,-0.1619,0.0885,1.39E-02
YEL003W,GIM4,YOR349W,CIN1,-0.3707,0.0806,1.77E-08
YEL003W,GIM4,YPL256C,CLN2,-0.2158,0.1046,2.09E-03
YEL003W,GIM4,YPL253C,VIK1,-0.1269,0.0828,3.77E-02
YEL003W,GIM4,YPL244C,HUT1,-0.5433,0.0076,0.00E+00
YEL003W,GIM4,YPL241C,CIN2,-0.4703,0.0331,1.03E-31
YEL003W,GIM4,YPL176C,TRE1,0.1754,0.0452,6.61E-04
YEL003W,GIM4,YPL174C,NIP100,-0.1303,0.056,3.70E-02
YEL003W,GIM4,YPL158C,AIM44,-0.2262,0.0351,3.09E-07
YEL003W,GIM4,YPL155C,KIP2,-0.1478,0.0275,3.29E-05
YEL003W,GIM4,YPL041C,YPL041C,-0.582,0.0205,3.12E-105
YEL003W,GIM4,YPR023C,EAF3,-0.147,0.024,2.11E-06
YEL003W,GIM4,YPR030W,CSR2,-0.8309,0.1848,1.09E-43
YEL003W,GIM4,YPR134W,MSS18,-0.2047,0.107,8.92E-03
YEL003W,GIM4,YPR141C,KAR3,-0.1791,0.0848,3.73E-02
YEL002C_tsq590,wbp1-1,YAL058C-A,YAL058C-A,-0.1335,0.0227,5.45E-06
YEL002C_tsq590,wbp1-1,YAL023C,PMT2,0.2883,0.0192,9.29E-28
YEL002C_tsq590,wbp1-1,YAL019W,FUN30,-0.2163,0.0255,4.34E-11
YEL002C_tsq590,wbp1-1,YAR014C,BUD14,-0.1432,0.0619,1.14E-02
YEL002C_tsq590,wbp1-1,YBL083C,YBL083C,-0.5176,0.1058,1.41E-15
YEL002C_tsq590,wbp1-1,YBL082C,ALG3,-0.3512,0.0655,7.44E-09
YEL002C_tsq590,wbp1-1,YBL017C,PEP1,-0.1529,0.0485,2.11E-03
YEL002C_tsq590,wbp1-1,YBL007C,SLA1,-0.1883,0.0172,4.80E-16
YEL002C_tsq590,wbp1-1,YBR023C,CHS3,-0.1593,0.0772,1.26E-02
YEL002C_tsq590,wbp1-1,YBR162W-A,YSY6,-0.1477,0.0401,9.19E-04
YEL002C_tsq590,wbp1-1,YBR164C,ARL1,-0.2515,0.1139,1.10E-03
YEL002C_tsq590,wbp1-1,YBR171W,SEC66,0.1987,0.0872,1.24E-02
YEL002C_tsq590,wbp1-1,YBR260C,RGD1,-0.4107,0.1203,1.71E-10
YEL002C_tsq590,wbp1-1,YCL001W,RER1,-0.1406,0.0286,7.35E-05
YEL002C_tsq590,wbp1-1,YCR053W,THR4,-0.3156,0.0564,8.36E-08
YEL002C_tsq590,wbp1-1,YDL203C,ACK1,-0.6337,0.0251,3.01E-95
YEL002C_tsq590,wbp1-1,YDL192W,ARF1,-0.1707,0.0306,7.82E-06
YEL002C_tsq590,wbp1-1,YDL077C,VAM6,-0.1615,0.0295,4.60E-05
YEL002C_tsq590,wbp1-1,YDL006W,PTC1,-0.1559,0.1161,1.68E-02
YEL002C_tsq590,wbp1-1,YDL002C,NHP10,-0.1976,0.0614,1.00E-03
YEL002C_tsq590,wbp1-1,YDR077W,SED1,-0.1577,0.0486,1.58E-03
YEL002C_tsq590,wbp1-1,YDR126W,SWF1,-0.2073,0.0098,5.43E-52
YEL002C_tsq590,wbp1-1,YDR203W,YDR203W,-0.1853,0.063,1.76E-03
YEL002C_tsq590,wbp1-1,YDR245W,MNN10,-0.2583,0.0898,4.64E-05
YEL002C_tsq590,wbp1-1,YDR335W,MSN5,-0.2719,0.1318,3.55E-04
YEL002C_tsq590,wbp1-1,YDR388W,RVS167,-0.3012,0.0488,1.22E-07
YEL002C_tsq590,wbp1-1,YDR389W,SAC7,-0.1603,0.0489,6.68E-03
YEL002C_tsq590,wbp1-1,YER092W,IES5,-0.1335,0.0272,3.63E-05
YEL002C_tsq590,wbp1-1,YER140W,YER140W,-0.4742,0.0655,1.22E-18
YEL002C_tsq590,wbp1-1,YFL032W,YFL032W,-0.2621,0.0808,1.87E-06
YEL002C_tsq590,wbp1-1,YFL031W,HAC1,-0.3802,0.1172,1.67E-07
YEL002C_tsq590,wbp1-1,YFL007W,BLM10,-0.1311,0.0577,2.40E-02
YEL002C_tsq590,wbp1-1,YFR040W,SAP155,-0.2458,0.0947,4.54E-04
YEL002C_tsq590,wbp1-1,YGL226C-A,OST5,-0.67,0.0443,7.78E-50
YEL002C_tsq590,wbp1-1,YGL212W,VAM7,-0.1251,0.0688,2.70E-02
YEL002C_tsq590,wbp1-1,YGL203C,KEX1,-0.1388,0.0832,4.07E-02
YEL002C_tsq590,wbp1-1,YGL084C,GUP1,-0.1419,0.0227,1.81E-06
YEL002C_tsq590,wbp1-1,YGL046W,YGL046W,-0.2865,0.0842,2.41E-05
YEL002C_tsq590,wbp1-1,YGL045W,RIM8,-0.163,0.0994,2.50E-02
YEL002C_tsq590,wbp1-1,YGL005C,COG7,-0.2417,0.0075,2.31E-117
YEL002C_tsq590,wbp1-1,YGR105W,VMA21,-0.2199,0.0806,2.38E-04
YEL002C_tsq590,wbp1-1,YGR196C,FYV8,-0.389,0.0366,7.99E-19
YEL002C_tsq590,wbp1-1,YGR200C,ELP2,0.1708,0.0287,4.78E-06
YEL002C_tsq590,wbp1-1,YGR227W,DIE2,-0.688,0.0478,1.26E-42
YEL002C_tsq590,wbp1-1,YGR261C,APL6,-0.1906,0.0988,8.23E-03
YEL002C_tsq590,wbp1-1,YHL033C,RPL8A,-0.129,0.0322,1.02E-03
YEL002C_tsq590,wbp1-1,YHL023C,RMD11,0.1858,0.0242,6.27E-09
YEL002C_tsq590,wbp1-1,YHR012W,VPS29,-0.4105,0.0428,5.51E-21
YEL002C_tsq590,wbp1-1,YHR030C,SLT2,-0.3352,0.0643,4.10E-09
YEL002C_tsq590,wbp1-1,YHR079C,IRE1,-0.4177,0.0685,7.42E-11
YEL002C_tsq590,wbp1-1,YHR116W,COX23,-0.1447,0.0762,2.43E-02
YEL002C_tsq590,wbp1-1,YHR178W,STB5,0.1656,0.0292,9.53E-06
YEL002C_tsq590,wbp1-1,YHR180W,YHR180W,-0.1413,0.0289,1.12E-04
YEL002C_tsq590,wbp1-1,YIL146C,ECM37,-0.2029,0.1425,1.73E-02
YEL002C_tsq590,wbp1-1,YJL188C,BUD19,-0.1587,0.0559,6.13E-03
YEL002C_tsq590,wbp1-1,YJL187C,SWE1,-0.2353,0.0601,1.50E-04
YEL002C_tsq590,wbp1-1,YJL183W,MNN11,-0.2607,0.0647,4.72E-05
YEL002C_tsq590,wbp1-1,YJL169W,YJL169W,0.1643,0.02,1.21E-09
YEL002C_tsq590,wbp1-1,YJL154C,VPS35,-0.2397,0.0728,1.01E-04
YEL002C_tsq590,wbp1-1,YJL095W,BCK1,-0.3111,0.0854,8.02E-05
YEL002C_tsq590,wbp1-1,YJL053W,PEP8,-0.2735,0.0455,3.05E-08
YEL002C_tsq590,wbp1-1,YJL036W,SNX4,-0.2475,0.0233,1.40E-15
YEL002C_tsq590,wbp1-1,YJL004C,SYS1,-0.18,0.0991,9.18E-03
YEL002C_tsq590,wbp1-1,YJR025C,BNA1,-0.1341,0.0337,1.01E-03
YEL002C_tsq590,wbp1-1,YJR060W,CBF1,-0.1265,0.0583,2.05E-02
YEL002C_tsq590,wbp1-1,YJR075W,HOC1,-0.1856,0.0213,7.19E-11
YEL002C_tsq590,wbp1-1,YJR117W,STE24,-0.6946,0.0483,1.27E-36
YEL002C_tsq590,wbp1-1,YKL190W,CNB1,-0.2815,0.1225,1.65E-03
YEL002C_tsq590,wbp1-1,YKL176C,LST4,-0.2381,0.0523,6.74E-05
YEL002C_tsq590,wbp1-1,YKL109W,HAP4,-0.1336,0.0207,1.70E-06
YEL002C_tsq590,wbp1-1,YKL081W,TEF4,-0.2224,0.024,5.71E-12
YEL002C_tsq590,wbp1-1,YKR007W,MEH1,-0.1694,0.0545,4.32E-03
YEL002C_tsq590,wbp1-1,YKR024C,DBP7,-0.1345,0.059,2.69E-02
YEL002C_tsq590,wbp1-1,YKR051W,YKR051W,-0.129,0.0179,1.71E-07
YEL002C_tsq590,wbp1-1,YLR056W,ERG3,-0.3013,0.0473,8.66E-08
YEL002C_tsq590,wbp1-1,YLR085C,ARP6,0.2113,0.0387,2.91E-05
YEL002C_tsq590,wbp1-1,YLR087C,CSF1,-0.3001,0.0445,2.35E-08
YEL002C_tsq590,wbp1-1,YLR090W,XDJ1,-0.1699,0.075,2.26E-02
YEL002C_tsq590,wbp1-1,YLR104W,YLR104W,-0.1215,0.0273,7.26E-04
YEL002C_tsq590,wbp1-1,YLR150W,STM1,0.167,0.0284,1.10E-05
YEL002C_tsq590,wbp1-1,YLR238W,FAR10,-0.1452,0.0173,7.02E-10
YEL002C_tsq590,wbp1-1,YLR330W,CHS5,-0.1961,0.0675,5.77E-03
YEL002C_tsq590,wbp1-1,YLR337C,VRP1,-0.2172,0.0271,2.71E-10
YEL002C_tsq590,wbp1-1,YLR371W,ROM2,-0.1558,0.0215,1.06E-07
YEL002C_tsq590,wbp1-1,YLR418C,CDC73,0.1705,0.0225,2.06E-08
YEL002C_tsq590,wbp1-1,YML117W,NAB6,-0.1391,0.0226,2.94E-06
YEL002C_tsq590,wbp1-1,YML097C,VPS9,-0.4378,0.085,3.56E-13
YEL002C_tsq590,wbp1-1,YML071C,COG8,-0.1689,0.0387,1.38E-04
YEL002C_tsq590,wbp1-1,YML067C,ERV41,-0.1603,0.1154,3.70E-02
YEL002C_tsq590,wbp1-1,YML055W,SPC2,-0.1825,0.0205,2.98E-11
YEL002C_tsq590,wbp1-1,YMR015C,ERG5,-0.1231,0.0787,4.61E-02
YEL002C_tsq590,wbp1-1,YMR052W,FAR3,-0.1706,0.0386,2.03E-04
YEL002C_tsq590,wbp1-1,YMR052C-A,YMR052C-A,-0.1773,0.0129,4.10E-23
YEL002C_tsq590,wbp1-1,YMR100W,MUB1,-0.1409,0.0729,1.89E-02
YEL002C_tsq590,wbp1-1,YMR119W-A,YMR119W-A,0.1738,0.008,1.00E-53
YEL002C_tsq590,wbp1-1,YMR148W,YMR148W,-0.1752,0.0713,9.97E-03
YEL002C_tsq590,wbp1-1,YMR158W-A,YMR158W-A,-0.1307,0.0165,5.71E-09
YEL002C_tsq590,wbp1-1,YMR214W,SCJ1,-0.1697,0.042,3.82E-04
YEL002C_tsq590,wbp1-1,YNL136W,EAF7,0.1701,0.0074,1.50E-60
YEL002C_tsq590,wbp1-1,YNL127W,FAR11,-0.217,0.018,5.41E-19
YEL002C_tsq590,wbp1-1,YNL064C,YDJ1,0.1631,0.0206,7.93E-09
YEL002C_tsq590,wbp1-1,YNL041C,COG6,-0.2536,0.1035,7.32E-05
YEL002C_tsq590,wbp1-1,YNL040W,YNL040W,-0.1688,0.0946,9.74E-03
YEL002C_tsq590,wbp1-1,YNL032W,SIW14,-0.2277,0.1353,2.43E-02
YEL002C_tsq590,wbp1-1,YNL024C,YNL024C,-0.1327,0.0162,2.21E-09
YEL002C_tsq590,wbp1-1,YNR030W,ALG12,-0.3224,0.0425,5.92E-11
YEL002C_tsq590,wbp1-1,YNR032W,PPG1,-0.1488,0.0714,1.91E-02
YEL002C_tsq590,wbp1-1,YNR051C,BRE5,0.2458,0.0612,4.97E-04
YEL002C_tsq590,wbp1-1,YOL158C,ENB1,-0.187,0.0566,3.07E-03
YEL002C_tsq590,wbp1-1,YOL116W,MSN1,0.1758,0.067,8.09E-03
YEL002C_tsq590,wbp1-1,YOL018C,TLG2,-0.2248,0.0971,1.49E-03
YEL002C_tsq590,wbp1-1,YOL001W,PHO80,-0.4056,0.1479,4.71E-09
YEL002C_tsq590,wbp1-1,YOR002W,ALG6,-0.4789,0.1752,1.08E-10
YEL002C_tsq590,wbp1-1,YOR030W,DFG16,-0.139,0.0286,1.02E-04
YEL002C_tsq590,wbp1-1,YOR061W,CKA2,0.1667,0.0565,5.12E-03
YEL002C_tsq590,wbp1-1,YOR067C,ALG8,-0.6035,0.0385,1.70E-41
YEL002C_tsq590,wbp1-1,YOR069W,VPS5,-0.1567,0.0148,1.14E-14
YEL002C_tsq590,wbp1-1,YOR070C,GYP1,-0.3539,0.0779,2.61E-08
YEL002C_tsq590,wbp1-1,YOR085W,OST3,-0.341,0.0568,1.83E-08
YEL002C_tsq590,wbp1-1,YOR089C,VPS21,0.2512,0.044,2.23E-06
YEL002C_tsq590,wbp1-1,YOR132W,VPS17,-0.2912,0.0884,1.10E-04
YEL002C_tsq590,wbp1-1,YOR154W,SLP1,-0.6326,0.0716,8.04E-31
YEL002C_tsq590,wbp1-1,YOR275C,RIM20,-0.2082,0.0176,3.54E-18
YEL002C_tsq590,wbp1-1,YOR327C,SNC2,-0.3217,0.0635,2.42E-07
YEL002C_tsq590,wbp1-1,YPL227C,ALG5,-0.7436,0.0731,2.37E-41
YEL002C_tsq590,wbp1-1,YPL139C,UME1,-0.1343,0.058,1.67E-02
YEL002C_tsq590,wbp1-1,YPL089C,RLM1,-0.2552,0.028,1.69E-12
YEL002C_tsq590,wbp1-1,YPL069C,BTS1,0.2548,0.0515,1.65E-05
YEL002C_tsq590,wbp1-1,YPL066W,YPL066W,-0.1749,0.0193,2.01E-11
YEL002C_tsq590,wbp1-1,YPL057C,SUR1,-0.2063,0.098,5.15E-03
YEL002C_tsq590,wbp1-1,YPL051W,ARL3,-0.4927,0.0751,1.41E-14
YEL002C_tsq590,wbp1-1,YPL008W,CHL1,-0.1248,0.052,1.82E-02
YEL002C_tsq590,wbp1-1,YPR024W,YME1,0.209,0.0976,1.90E-02
YEL002C_tsq590,wbp1-1,YPR032W,SRO7,-0.3705,0.1474,2.16E-06
YEL002C_tsq590,wbp1-1,YPR076W,YPR076W,-0.1388,0.0683,2.70E-02
YEL002C_tsq590,wbp1-1,YPR078C,YPR078C,-0.1475,0.0668,2.18E-02
YEL002C_tsq590,wbp1-1,YPR079W,MRL1,-0.2415,0.0307,2.93E-10
YEL002C_tsq590,wbp1-1,YPR089W,YPR089W,-0.166,0.0512,2.33E-03
YEL002C_tsq590,wbp1-1,YPR122W,AXL1,-0.2043,0.0975,1.08E-02
YEL002C_tsq581,wbp1-2,YAL043C-A,YAL043C-A,-0.1862,0.0825,2.79E-03
YEL002C_tsq581,wbp1-2,YAL042W,ERV46,-0.1688,0.0057,1.69E-98
YEL002C_tsq581,wbp1-2,YBL083C,YBL083C,-0.6024,0.0167,2.92E-161
YEL002C_tsq581,wbp1-2,YBL082C,ALG3,-0.6816,0.0109,0.00E+00
YEL002C_tsq581,wbp1-2,YBL078C,ATG8,-0.1641,0.0685,1.05E-02
YEL002C_tsq581,wbp1-2,YBL051C,PIN4,-0.2219,0.1217,2.36E-03
YEL002C_tsq581,wbp1-2,YBL007C,SLA1,-0.39,0.0225,1.71E-41
YEL002C_tsq581,wbp1-2,YBR118W,TEF2,-0.137,0.0212,1.28E-06
YEL002C_tsq581,wbp1-2,YBR171W,SEC66,0.1994,0.0934,1.47E-02
YEL002C_tsq581,wbp1-2,YBR200W,BEM1,-0.2595,0.1003,1.69E-04
YEL002C_tsq581,wbp1-2,YBR260C,RGD1,-0.1614,0.0556,2.14E-03
YEL002C_tsq581,wbp1-2,YBR289W,SNF5,-0.1272,0.0458,2.55E-03
YEL002C_tsq581,wbp1-2,YCR009C,RVS161,-0.19,0.0105,3.33E-38
YEL002C_tsq581,wbp1-2,YCR053W,THR4,-0.332,0.0841,1.97E-06
YEL002C_tsq581,wbp1-2,YDL203C,ACK1,-0.4124,0.0928,4.43E-11
YEL002C_tsq581,wbp1-2,YDL192W,ARF1,-0.1938,0.2422,1.78E-02
YEL002C_tsq581,wbp1-2,YDL076C,RXT3,-0.1557,0.075,8.64E-03
YEL002C_tsq581,wbp1-2,YDL013W,SLX5,-0.2221,0.0957,7.09E-04
YEL002C_tsq581,wbp1-2,YDL006W,PTC1,-0.2268,0.0377,8.10E-08
YEL002C_tsq581,wbp1-2,YDL002C,NHP10,-0.1264,0.0343,2.06E-03
YEL002C_tsq581,wbp1-2,YDR071C,PAA1,0.1679,0.0488,2.33E-03
YEL002C_tsq581,wbp1-2,YDR080W,VPS41,-0.1524,0.0885,1.28E-02
YEL002C_tsq581,wbp1-2,YDR101C,ARX1,-0.1228,0.0636,2.48E-02
YEL002C_tsq581,wbp1-2,YDR126W,SWF1,-0.1686,0.2637,4.12E-02
YEL002C_tsq581,wbp1-2,YDR148C,KGD2,-0.1658,0.0711,8.88E-03
YEL002C_tsq581,wbp1-2,YDR245W,MNN10,-0.2317,0.0471,2.66E-06
YEL002C_tsq581,wbp1-2,YDR274C,YDR274C,-0.1995,0.024,2.15E-10
YEL002C_tsq581,wbp1-2,YDR335W,MSN5,-0.4558,0.025,5.57E-46
YEL002C_tsq581,wbp1-2,YDR388W,RVS167,-0.2396,0.035,9.76E-08
YEL002C_tsq581,wbp1-2,YDR485C,VPS72,0.1809,0.0544,8.11E-04
YEL002C_tsq581,wbp1-2,YDR525W-A,SNA2,-0.1768,0.2633,1.40E-02
YEL002C_tsq581,wbp1-2,YER092W,IES5,-0.1768,0.1532,3.08E-03
YEL002C_tsq581,wbp1-2,YER111C,SWI4,-0.1872,0.2679,9.25E-03
YEL002C_tsq581,wbp1-2,YER120W,SCS2,0.1746,0.061,2.39E-03
YEL002C_tsq581,wbp1-2,YER139C,RTR1,-0.1239,0.052,1.03E-02
YEL002C_tsq581,wbp1-2,YER140W,YER140W,-0.4955,0.1632,3.55E-15
YEL002C_tsq581,wbp1-2,YFL036W,RPO41,-0.2287,0.2195,4.51E-03
YEL002C_tsq581,wbp1-2,YFL032W,YFL032W,-0.5063,0.0395,2.38E-38
YEL002C_tsq581,wbp1-2,YFL031W,HAC1,-0.4755,0.0396,6.27E-26
YEL002C_tsq581,wbp1-2,YFL003C,MSH4,-0.1501,0.0446,3.34E-03
YEL002C_tsq581,wbp1-2,YFR040W,SAP155,-0.1603,0.0618,6.00E-03
YEL002C_tsq581,wbp1-2,YGL226C-A,OST5,-0.8854,0.0095,0.00E+00
YEL002C_tsq581,wbp1-2,YGL212W,VAM7,-0.2334,0.0788,1.44E-04
YEL002C_tsq581,wbp1-2,YGL199C,YGL199C,-0.1751,0.0971,1.83E-02
YEL002C_tsq581,wbp1-2,YGL180W,ATG1,-0.1813,0.1015,2.04E-02
YEL002C_tsq581,wbp1-2,YGL124C,MON1,-0.1544,0.0292,1.96E-05
YEL002C_tsq581,wbp1-2,YGR125W,YGR125W,-0.1629,0.078,2.66E-02
YEL002C_tsq581,wbp1-2,YGR164W,YGR164W,-0.1845,0.0347,1.37E-05
YEL002C_tsq581,wbp1-2,YGR196C,FYV8,-0.1836,0.046,3.24E-04
YEL002C_tsq581,wbp1-2,YGR227W,DIE2,-0.7747,0.056,4.89E-50
YEL002C_tsq581,wbp1-2,YHL033C,RPL8A,-0.1211,0.0257,2.29E-04
YEL002C_tsq581,wbp1-2,YHL020C,OPI1,-0.2114,0.0383,1.50E-06
YEL002C_tsq581,wbp1-2,YHR012W,VPS29,-0.1952,0.0961,1.90E-03
YEL002C_tsq581,wbp1-2,YHR030C,SLT2,-0.3841,0.0516,4.88E-14
YEL002C_tsq581,wbp1-2,YHR079C,IRE1,-0.7144,0.0655,1.03E-37
YEL002C_tsq581,wbp1-2,YIL160C,POT1,-0.1685,0.0827,1.58E-02
YEL002C_tsq581,wbp1-2,YIL136W,OM45,-0.1326,0.0856,3.86E-02
YEL002C_tsq581,wbp1-2,YIL090W,ICE2,0.1635,0.0313,6.54E-05
YEL002C_tsq581,wbp1-2,YIL084C,SDS3,-0.2318,0.0228,2.41E-14
YEL002C_tsq581,wbp1-2,YJL183W,MNN11,-0.227,0.2608,1.10E-02
YEL002C_tsq581,wbp1-2,YJL169W,YJL169W,0.1966,0.0324,1.73E-06
YEL002C_tsq581,wbp1-2,YJL168C,SET2,0.1767,0.045,5.50E-04
YEL002C_tsq581,wbp1-2,YJL154C,VPS35,-0.2857,0.0702,2.27E-06
YEL002C_tsq581,wbp1-2,YJL148W,RPA34,-0.1307,0.0356,1.76E-03
YEL002C_tsq581,wbp1-2,YJL115W,ASF1,0.1991,0.0677,4.61E-03
YEL002C_tsq581,wbp1-2,YJL099W,CHS6,0.1644,0.0426,9.26E-04
YEL002C_tsq581,wbp1-2,YJL095W,BCK1,-0.3045,0.0104,8.61E-97
YEL002C_tsq581,wbp1-2,YJL065C,DLS1,-0.1294,0.0674,3.10E-02
YEL002C_tsq581,wbp1-2,YJL060W,BNA3,-0.163,0.1519,3.10E-02
YEL002C_tsq581,wbp1-2,YJL053W,PEP8,-0.1787,0.1141,1.01E-02
YEL002C_tsq581,wbp1-2,YJL046W,AIM22,-0.1278,0.032,1.12E-03
YEL002C_tsq581,wbp1-2,YJL004C,SYS1,-0.2004,0.0901,3.13E-03
YEL002C_tsq581,wbp1-2,YJR060W,CBF1,-0.3608,0.1738,1.84E-06
YEL002C_tsq581,wbp1-2,YJR075W,HOC1,-0.3266,0.0659,2.50E-07
YEL002C_tsq581,wbp1-2,YJR117W,STE24,-0.2199,0.1853,3.09E-02
YEL002C_tsq581,wbp1-2,YKL212W,SAC1,-0.2601,0.0913,7.23E-04
YEL002C_tsq581,wbp1-2,YKL183W,LOT5,-0.1202,0.0407,1.22E-02
YEL002C_tsq581,wbp1-2,YKL055C,OAR1,-0.1826,0.1147,2.75E-02
YEL002C_tsq581,wbp1-2,YKL041W,VPS24,-0.3247,0.0382,6.58E-12
